iter	Passed	Remaining
3220	81185	170865
3221	81208	170835
3222	81233	170810
3223	81257	170782
3224	81282	170756
3225	81305	170726
3226	81329	170698
3227	81351	170666
3228	81375	170639
3229	81399	170611
3230	81421	170579
3231	81444	170550
3232	81467	170519
3233	81489	170488
3234	81512	170458
3235	81535	170428
3236	81558	170397
3237	81583	170372
3238	81607	170345
3239	81630	170316
3240	81653	170285
3241	81677	170258
3242	81700	170228
3243	81725	170201
3244	81748	170173
3245	81771	170142
3246	81795	170115
3247	81819	170086
3248	81844	170061
3249	81867	170031
3250	81891	170004
3251	81915	169976
3252	81938	169948
3253	81962	169918
3254	81984	169888
3255	82007	169858
3256	82030	169828
3257	82055	169802
3258	82080	169776
3259	82105	169752
3260	82130	169725
3261	82154	169697
3262	82178	169670
3263	82200	169638
3264	82221	169606
3265	82244	169575
3266	82267	169545
3267	82289	169513
3268	82310	169480
3269	82333	169451
3270	82357	169422
3271	82377	169387
3272	82399	169355
3273	82422	169325
3274	82444	169294
3275	82466	169263
3276	82489	169233
3277	82512	169203
3278	82537	169177
3279	82560	169148
3280	82583	169118
3281	82606	169089
3282	82630	169062
3283	82653	169032
3284	82677	169005
3285	82700	168975
3286	82724	168946
3287	82748	168920
3288	82771	168889
3289	82793	168858
3290	82817	168830
3291	82840	168800
3292	82864	168774
3293	82887	168743
3294	82911	168716
3295	82933	168684
3296	82954	168652
3297	82978	168623
3298	83000	168591
3299	83023	168561
3300	83050	168541
3301	83076	168518
3302	83102	168493
3303	83134	168482
3304	83156	168452
3305	83179	168422
3306	83204	168395
3307	83229	168370
3308	83251	168340
3309	83274	168310
3310	83297	168279
3311	83320	168250
3312	83342	168218
3313	83364	168188
3314	83386	168156
3315	83407	168123
3316	83429	168090
3317	83451	168060
3318	83474	168030
3319	83496	167998
3320	83519	167970
3321	83542	167939
3322	83564	167909
3323	83587	167879
3324	83609	167847
3325	83632	167817
3326	83654	167787
3327	83693	167788
3328	83715	167757
3329	83736	167724
3330	83758	167693
3331	83780	167662
3332	83802	167630
3333	83824	167598
3334	83846	167567
3335	83868	167536
3336	83890	167505
3337	83914	167476
3338	83935	167444
3339	83957	167413
3340	83981	167384
3341	84003	167352
3342	84026	167323
3343	84051	167298
3344	84075	167270
3345	84099	167244
3346	84121	167211
3347	84142	167180
3348	84165	167150
3349	84188	167120
3350	84211	167090
3351	84233	167060
3352	84256	167030
3353	84278	166998
3354	84300	166967
3355	84323	166938
3356	84346	166908
3357	84367	166875
3358	84390	166845
3359	84413	166817
3360	84436	166788
3361	84460	166760
3362	84483	166732
3363	84507	166703
3364	84530	166674
3365	84554	166647
3366	84577	166618
3367	84600	166588
3368	84624	166562
3369	84648	166534
3370	84672	166505
3371	84693	166474
3372	84715	166442
3373	84738	166413
3374	84762	166385
3375	84786	166357
3376	84808	166327
3377	84833	166301
3378	84857	166273
3379	84879	166243
3380	84903	166215
3381	84925	166184
3382	84953	166164
3383	84985	166153
3384	85021	166149
3385	85046	166124
3386	85071	166100
3387	85096	166072
3388	85119	166045
3389	85142	166014
3390	85166	165987
3391	85189	165959
3392	85214	165932
3393	85238	165905
3394	85262	165878
3395	85286	165851
3396	85308	165821
3397	85337	165802
3398	85369	165791
3399	85400	165778
3400	85425	165751
3401	85448	165722
3402	85472	165694
3403	85495	165666
3404	85519	165638
3405	85542	165609
3406	85570	165590
3407	85594	165563
3408	85619	165536
3409	85642	165509
3410	85670	165488
3411	85696	165465
3412	85720	165438
3413	85745	165412
3414	85769	165385
3415	85793	165358
3416	85818	165332
3417	85841	165303
3418	85864	165274
3419	85888	165246
3420	85912	165219
3421	85935	165191
3422	85959	165162
3423	85984	165138
3424	86009	165113
3425	86036	165091
3426	86061	165066
3427	86085	165038
3428	86108	165009
3429	86130	164979
3430	86154	164950
3431	86177	164921
3432	86198	164889
3433	86221	164859
3434	86244	164831
3435	86268	164803
3436	86291	164774
3437	86313	164744
3438	86335	164712
3439	86357	164680
3440	86381	164653
3441	86404	164625
3442	86427	164597
3443	86451	164568
3444	86475	164542
3445	86500	164515
3446	86523	164487
3447	86547	164459
3448	86570	164430
3449	86594	164403
3450	86617	164375
3451	86641	164347
3452	86665	164320
3453	86689	164293
3454	86714	164267
3455	86738	164241
3456	86763	164215
3457	86786	164186
3458	86810	164159
3459	86833	164129
3460	86858	164105
3461	86883	164080
3462	86908	164053
3463	86931	164026
3464	86955	163998
3465	86979	163971
3466	87005	163947
3467	87031	163924
3468	87058	163903
3469	87081	163874
3470	87106	163847
3471	87128	163818
3472	87153	163793
3473	87177	163766
3474	87200	163736
3475	87224	163709
3476	87248	163682
3477	87272	163654
3478	87295	163626
3479	87320	163599
3480	87344	163574
3481	87368	163547
3482	87392	163518
3483	87416	163492
3484	87441	163467
3485	87467	163442
3486	87491	163416
3487	87516	163391
3488	87539	163361
3489	87562	163332
3490	87585	163304
3491	87609	163276
3492	87633	163249
3493	87655	163219
3494	87680	163193
3495	87703	163163
3496	87725	163134
3497	87750	163109
3498	87774	163081
3499	87800	163057
3500	87822	163027
3501	87846	162999
3502	87869	162971
3503	87894	162945
3504	87917	162917
3505	87940	162888
3506	87966	162863
3507	87994	162844
3508	88020	162821
3509	88046	162797
3510	88069	162770
3511	88092	162740
3512	88115	162711
3513	88139	162684
3514	88161	162653
3515	88183	162622
3516	88205	162591
3517	88225	162558
3518	88247	162526
3519	88270	162497
3520	88292	162467
3521	88313	162435
3522	88335	162403
3523	88359	162376
3524	88381	162346
3525	88404	162317
3526	88427	162289
3527	88451	162261
3528	88476	162236
3529	88498	162205
3530	88523	162179
3531	88545	162149
3532	88569	162122
3533	88592	162092
3534	88613	162061
3535	88635	162031
3536	88658	162001
3537	88681	161972
3538	88705	161945
3539	88728	161917
3540	88751	161888
3541	88772	161856
3542	88796	161828
3543	88819	161800
3544	88842	161770
3545	88864	161739
3546	88886	161710
3547	88910	161683
3548	88934	161656
3549	88958	161629
3550	88985	161606
3551	89010	161582
3552	89035	161556
3553	89058	161528
3554	89081	161499
3555	89103	161468
3556	89126	161439
3557	89149	161411
3558	89172	161383
3559	89196	161355
3560	89218	161325
3561	89241	161296
3562	89266	161271
3563	89289	161242
3564	89310	161210
3565	89338	161189
3566	89361	161160
3567	89383	161131
3568	89405	161100
3569	89428	161071
3570	89451	161042
3571	89473	161012
3572	89497	160985
3573	89521	160958
3574	89545	160930
3575	89566	160899
3576	89589	160870
3577	89613	160842
3578	89634	160811
3579	89656	160781
3580	89680	160753
3581	89702	160723
3582	89725	160694
3583	89746	160663
3584	89768	160631
3585	89791	160602
3586	89813	160572
3587	89835	160542
3588	89859	160515
3589	89882	160486
3590	89909	160464
3591	89931	160435
3592	89954	160406
3593	89978	160379
3594	90002	160351
3595	90025	160323
3596	90047	160293
3597	90069	160262
3598	90090	160229
3599	90110	160196
3600	90131	160164
3601	90153	160133
3602	90174	160102
3603	90196	160071
3604	90217	160039
3605	90240	160010
3606	90262	159979
3607	90284	159950
3608	90306	159919
3609	90328	159889
3610	90353	159863
3611	90376	159835
3612	90402	159811
3613	90424	159782
3614	90448	159754
3615	90470	159724
3616	90492	159693
3617	90515	159665
3618	90537	159634
3619	90559	159604
3620	90581	159575
3621	90603	159544
3622	90625	159513
3623	90648	159484
3624	90669	159452
3625	90690	159421
3626	90712	159390
3627	90733	159359
3628	90754	159327
3629	90778	159299
3630	90800	159270
3631	90823	159241
3632	90845	159211
3633	90867	159180
3634	90887	159147
3635	90910	159118
3636	90933	159090
3637	90958	159065
3638	90983	159039
3639	91005	159009
3640	91027	158978
3641	91048	158947
3642	91070	158917
3643	91092	158887
3644	91114	158856
3645	91136	158825
3646	91158	158796
3647	91180	158766
3648	91203	158738
3649	91224	158706
3650	91247	158676
3651	91271	158650
3652	91295	158623
3653	91320	158598
3654	91342	158569
3655	91365	158540
3656	91391	158517
3657	91417	158494
3658	91442	158469
3659	91467	158444
3660	91490	158415
3661	91523	158404
3662	91546	158375
3663	91571	158349
3664	91600	158332
3665	91622	158302
3666	91644	158271
3667	91669	158247
3668	91694	158221
3669	91717	158194
3670	91741	158167
3671	91767	158143
3672	91791	158117
3673	91816	158091
3674	91838	158062
3675	91863	158036
3676	91886	158008
3677	91910	157982
3678	91938	157962
3679	91965	157941
3680	91993	157920
3681	92016	157892
3682	92038	157862
3683	92062	157836
3684	92086	157809
3685	92108	157779
3686	92132	157752
3687	92155	157723
3688	92177	157694
3689	92199	157664
3690	92223	157636
3691	92245	157606
3692	92266	157575
3693	92290	157548
3694	92313	157520
3695	92338	157494
3696	92363	157470
3697	92387	157444
3698	92412	157418
3699	92437	157393
3700	92459	157363
3701	92482	157335
3702	92506	157307
3703	92531	157282
3704	92556	157257
3705	92579	157230
3706	92603	157203
3707	92628	157178
3708	92652	157152
3709	92677	157127
3710	92701	157099
3711	92725	157073
3712	92749	157046
3713	92771	157017
3714	92796	156991
3715	92821	156966
3716	92844	156938
3717	92868	156912
3718	92894	156889
3719	92923	156870
3720	92951	156850
3721	92975	156824
3722	93000	156800
3723	93023	156770
3724	93046	156743
3725	93075	156725
3726	93099	156698
3727	93121	156668
3728	93146	156642
3729	93168	156613
3730	93192	156586
3731	93216	156559
3732	93238	156529
3733	93261	156502
3734	93284	156472
3735	93308	156446
3736	93331	156418
3737	93355	156391
3738	93379	156364
3739	93401	156334
3740	93424	156306
3741	93447	156279
3742	93471	156251
3743	93494	156224
3744	93516	156194
3745	93540	156167
3746	93562	156137
3747	93586	156110
3748	93610	156083
3749	93632	156054
3750	93656	156027
3751	93679	155998
3752	93703	155972
3753	93725	155942
3754	93747	155912
3755	93770	155885
3756	93792	155855
3757	93814	155824
3758	93839	155799
3759	93863	155773
3760	93887	155747
3761	93913	155724
3762	93941	155703
3763	93967	155680
3764	93991	155654
3765	94014	155625
3766	94035	155594
3767	94056	155562
3768	94077	155531
3769	94100	155503
3770	94123	155475
3771	94145	155445
3772	94168	155417
3773	94192	155390
3774	94215	155362
3775	94237	155332
3776	94261	155306
3777	94286	155280
3778	94311	155255
3779	94336	155230
3780	94361	155206
3781	94385	155179
3782	94409	155153
3783	94433	155126
3784	94459	155103
3785	94481	155073
3786	94504	155044
3787	94527	155017
3788	94551	154990
3789	94574	154961
3790	94598	154936
3791	94620	154906
3792	94645	154880
3793	94667	154851
3794	94692	154826
3795	94716	154799
3796	94741	154774
3797	94765	154747
3798	94790	154723
3799	94815	154699
3800	94842	154677
3801	94873	154663
3802	94902	154644
3803	94930	154623
3804	94955	154599
3805	94980	154574
3806	95003	154546
3807	95026	154517
3808	95050	154492
3809	95079	154472
3810	95107	154452
3811	95133	154429
3812	95156	154401
3813	95179	154374
3814	95205	154349
3815	95230	154324
3816	95255	154300
3817	95280	154275
3818	95303	154247
3819	95327	154221
3820	95351	154194
3821	95374	154165
3822	95399	154141
3823	95422	154113
3824	95447	154088
3825	95470	154060
3826	95492	154031
3827	95515	154002
3828	95537	153973
3829	95560	153944
3830	95582	153914
3831	95604	153885
3832	95629	153859
3833	95652	153832
3834	95675	153803
3835	95697	153774
3836	95720	153746
3837	95743	153718
3838	95764	153687
3839	95786	153657
3840	95810	153630
3841	95833	153603
3842	95857	153577
3843	95884	153554
3844	95911	153532
3845	95933	153503
3846	95955	153474
3847	95977	153444
3848	95998	153413
3849	96020	153383
3850	96041	153351
3851	96062	153320
3852	96084	153291
3853	96105	153259
3854	96127	153230
3855	96149	153200
3856	96171	153171
3857	96193	153141
3858	96215	153112
3859	96239	153086
3860	96263	153058
3861	96286	153031
3862	96309	153002
3863	96332	152975
3864	96355	152946
3865	96378	152918
3866	96402	152892
3867	96425	152864
3868	96448	152837
3869	96471	152808
3870	96493	152778
3871	96516	152750
3872	96540	152724
3873	96565	152699
3874	96589	152673
3875	96613	152647
3876	96637	152621
3877	96661	152595
3878	96686	152569
3879	96709	152541
3880	96731	152512
3881	96756	152486
3882	96780	152461
3883	96804	152435
3884	96829	152409
3885	96854	152384
3886	96881	152363
3887	96909	152342
3888	96933	152316
3889	96955	152288
3890	96980	152262
3891	97003	152234
3892	97027	152208
3893	97051	152181
3894	97076	152156
3895	97100	152131
3896	97125	152105
3897	97148	152078
3898	97173	152052
3899	97197	152026
3900	97221	152000
3901	97245	151974
3902	97270	151949
3903	97293	151920
3904	97317	151894
3905	97341	151868
3906	97369	151848
3907	97395	151824
3908	97420	151800
3909	97445	151776
3910	97469	151749
3911	97493	151722
3912	97517	151696
3913	97541	151669
3914	97566	151645
3915	97591	151620
3916	97620	151601
3917	97644	151575
3918	97669	151550
3919	97693	151524
3920	97718	151499
3921	97740	151471
3922	97764	151444
3923	97788	151417
3924	97812	151390
3925	97836	151364
3926	97863	151343
3927	97889	151319
3928	97912	151292
3929	97934	151262
3930	97956	151232
3931	97978	151203
3932	98000	151174
3933	98021	151143
3934	98043	151113
3935	98064	151083
3936	98087	151055
3937	98110	151027
3938	98134	151000
3939	98157	150973
3940	98179	150943
3941	98202	150915
3942	98226	150890
3943	98250	150863
3944	98274	150836
3945	98296	150807
3946	98319	150780
3947	98343	150754
3948	98365	150724
3949	98389	150697
3950	98410	150667
3951	98433	150639
3952	98457	150612
3953	98481	150585
3954	98505	150559
3955	98528	150532
3956	98551	150505
3957	98576	150479
3958	98600	150454
3959	98625	150428
3960	98649	150402
3961	98673	150376
3962	98696	150348
3963	98720	150322
3964	98742	150292
3965	98766	150266
3966	98789	150238
3967	98814	150214
3968	98842	150193
3969	98869	150172
3970	98894	150147
3971	98918	150120
3972	98942	150095
3973	98966	150068
3974	98989	150041
3975	99013	150014
3976	99037	149988
3977	99060	149960
3978	99083	149933
3979	99108	149907
3980	99133	149883
3981	99159	149860
3982	99186	149838
3983	99212	149814
3984	99237	149789
3985	99261	149763
3986	99286	149739
3987	99311	149714
3988	99339	149694
3989	99364	149669
3990	99390	149645
3991	99416	149622
3992	99441	149598
3993	99472	149582
3994	99496	149556
3995	99521	149531
3996	99546	149506
3997	99571	149481
3998	99594	149454
3999	99620	149430
4000	99644	149404
4001	99669	149380
4002	99694	149355
4003	99718	149328
4004	99743	149304
4005	99769	149280
4006	99798	149261
4007	99825	149240
4008	99855	149223
4009	99887	149208
4010	99912	149184
4011	99936	149156
4012	99960	149131
4013	99984	149105
4014	100008	149078
4015	100032	149052
4016	100056	149026
4017	100080	148999
4018	100105	148975
4019	100130	148950
4020	100155	148926
4021	100179	148899
4022	100203	148873
4023	100228	148847
4024	100253	148822
4025	100277	148796
4026	100300	148769
4027	100324	148743
4028	100349	148718
4029	100375	148694
4030	100399	148669
4031	100424	148644
4032	100448	148617
4033	100473	148592
4034	100496	148565
4035	100521	148540
4036	100546	148515
4037	100571	148490
4038	100594	148463
4039	100622	148442
4040	100646	148416
4041	100670	148391
4042	100695	148365
4043	100721	148342
4044	100746	148318
4045	100772	148293
4046	100799	148273
4047	100825	148248
4048	100854	148230
4049	100881	148208
4050	100906	148183
4051	100931	148158
4052	100954	148132
4053	100979	148107
4054	101004	148082
4055	101031	148059
4056	101056	148035
4057	101082	148011
4058	101107	147987
4059	101132	147962
4060	101158	147938
4061	101183	147914
4062	101210	147892
4063	101235	147867
4064	101261	147843
4065	101285	147818
4066	101311	147795
4067	101340	147775
4068	101365	147750
4069	101391	147727
4070	101415	147701
4071	101441	147678
4072	101467	147654
4073	101492	147630
4074	101516	147603
4075	101541	147579
4076	101566	147554
4077	101592	147531
4078	101619	147509
4079	101645	147485
4080	101672	147464
4081	101699	147441
4082	101724	147417
4083	101750	147393
4084	101776	147370
4085	101806	147352
4086	101835	147333
4087	101859	147308
4088	101885	147283
4089	101910	147260
4090	101937	147237
4091	101963	147213
4092	101987	147187
4093	102010	147160
4094	102034	147134
4095	102058	147107
4096	102084	147083
4097	102107	147056
4098	102132	147031
4099	102156	147005
4100	102183	146983
4101	102207	146957
4102	102244	146950
4103	102269	146925
4104	102295	146902
4105	102321	146878
4106	102348	146857
4107	102372	146830
4108	102397	146805
4109	102421	146779
4110	102448	146756
4111	102472	146731
4112	102497	146706
4113	102523	146683
4114	102548	146657
4115	102574	146634
4116	102599	146609
4117	102624	146585
4118	102650	146561
4119	102676	146537
4120	102700	146512
4121	102725	146487
4122	102750	146462
4123	102777	146440
4124	102805	146420
4125	102834	146400
4126	102859	146376
4127	102884	146350
4128	102909	146326
4129	102934	146301
4130	102958	146274
4131	102983	146250
4132	103007	146224
4133	103032	146198
4134	103056	146172
4135	103082	146150
4136	103107	146124
4137	103131	146099
4138	103157	146075
4139	103182	146051
4140	103207	146025
4141	103233	146002
4142	103258	145978
4143	103285	145954
4144	103310	145931
4145	103335	145906
4146	103359	145880
4147	103386	145857
4148	103411	145833
4149	103435	145807
4150	103461	145782
4151	103485	145757
4152	103511	145734
4153	103537	145710
4154	103563	145687
4155	103587	145659
4156	103612	145636
4157	103642	145618
4158	103667	145593
4159	103693	145569
4160	103717	145543
4161	103744	145521
4162	103773	145502
4163	103802	145483
4164	103829	145461
4165	103855	145436
4166	103878	145409
4167	103902	145384
4168	103927	145358
4169	103952	145334
4170	103978	145310
4171	104003	145285
4172	104029	145262
4173	104053	145236
4174	104078	145211
4175	104102	145185
4176	104128	145162
4177	104154	145138
4178	104179	145113
4179	104205	145089
4180	104229	145064
4181	104255	145039
4182	104279	145014
4183	104305	144991
4184	104330	144965
4185	104355	144940
4186	104381	144916
4187	104406	144892
4188	104431	144868
4189	104457	144844
4190	104483	144821
4191	104508	144795
4192	104534	144773
4193	104562	144751
4194	104587	144727
4195	104614	144705
4196	104640	144681
4197	104667	144659
4198	104693	144635
4199	104722	144616
4200	104749	144595
4201	104776	144572
4202	104803	144550
4203	104831	144529
4204	104857	144507
4205	104883	144483
4206	104910	144460
4207	104934	144435
4208	104961	144412
4209	104992	144395
4210	105017	144370
4211	105041	144345
4212	105067	144320
4213	105094	144299
4214	105120	144275
4215	105145	144251
4216	105171	144227
4217	105197	144203
4218	105223	144180
4219	105248	144155
4220	105274	144132
4221	105300	144109
4222	105327	144086
4223	105354	144063
4224	105378	144038
4225	105404	144015
4226	105429	143990
4227	105456	143967
4228	105482	143943
4229	105507	143918
4230	105531	143893
4231	105558	143870
4232	105584	143846
4233	105610	143824
4234	105635	143799
4235	105662	143776
4236	105689	143754
4237	105715	143731
4238	105747	143715
4239	105777	143697
4240	105803	143673
4241	105826	143646
4242	105850	143620
4243	105873	143593
4244	105896	143564
4245	105918	143536
4246	105940	143506
4247	105961	143477
4248	105985	143450
4249	106009	143424
4250	106031	143395
4251	106054	143367
4252	106076	143339
4253	106100	143313
4254	106123	143284
4255	106146	143257
4256	106169	143230
4257	106193	143203
4258	106217	143177
4259	106241	143151
4260	106265	143125
4261	106287	143097
4262	106311	143070
4263	106335	143044
4264	106359	143017
4265	106384	142992
4266	106407	142965
4267	106433	142941
4268	106457	142915
4269	106481	142889
4270	106504	142862
4271	106528	142836
4272	106551	142809
4273	106575	142781
4274	106598	142755
4275	106621	142727
4276	106646	142702
4277	106670	142676
4278	106695	142651
4279	106720	142626
4280	106746	142603
4281	106772	142578
4282	106795	142552
4283	106819	142525
4284	106843	142499
4285	106866	142472
4286	106890	142446
4287	106913	142418
4288	106938	142393
4289	106961	142366
4290	106987	142342
4291	107011	142315
4292	107034	142289
4293	107059	142263
4294	107082	142236
4295	107107	142211
4296	107132	142186
4297	107157	142162
4298	107182	142137
4299	107208	142114
4300	107234	142090
4301	107258	142063
4302	107283	142038
4303	107306	142012
4304	107331	141987
4305	107356	141962
4306	107380	141936
4307	107404	141909
4308	107428	141883
4309	107454	141859
4310	107477	141832
4311	107502	141807
4312	107526	141781
4313	107552	141757
4314	107576	141731
4315	107601	141706
4316	107625	141680
4317	107650	141655
4318	107674	141629
4319	107701	141607
4320	107730	141588
4321	107757	141565
4322	107780	141538
4323	107804	141511
4324	107827	141484
4325	107856	141465
4326	107880	141438
4327	107902	141410
4328	107925	141382
4329	107948	141355
4330	107970	141326
4331	107994	141300
4332	108017	141272
4333	108040	141245
4334	108064	141218
4335	108088	141193
4336	108113	141167
4337	108137	141142
4338	108160	141114
4339	108183	141086
4340	108208	141062
4341	108231	141035
4342	108256	141009
4343	108280	140983
4344	108304	140957
4345	108328	140931
4346	108352	140905
4347	108375	140877
4348	108398	140850
4349	108423	140825
4350	108447	140799
4351	108471	140773
4352	108494	140745
4353	108518	140720
4354	108542	140693
4355	108564	140665
4356	108586	140637
4357	108610	140610
4358	108633	140583
4359	108657	140556
4360	108682	140531
4361	108707	140507
4362	108733	140483
4363	108757	140457
4364	108781	140431
4365	108804	140404
4366	108829	140378
4367	108852	140351
4368	108876	140326
4369	108900	140299
4370	108922	140271
4371	108945	140244
4372	108968	140215
4373	108992	140189
4374	109015	140162
4375	109039	140136
4376	109062	140109
4377	109085	140082
4378	109110	140057
4379	109133	140030
4380	109157	140003
4381	109180	139975
4382	109205	139951
4383	109229	139925
4384	109252	139898
4385	109276	139871
4386	109298	139843
4387	109322	139817
4388	109345	139790
4389	109370	139764
4390	109393	139737
4391	109418	139712
4392	109442	139686
4393	109464	139658
4394	109489	139633
4395	109513	139607
4396	109536	139579
4397	109559	139552
4398	109583	139526
4399	109607	139500
4400	109636	139480
4401	109672	139469
4402	109698	139446
4403	109723	139420
4404	109747	139394
4405	109769	139367
4406	109793	139340
4407	109816	139312
4408	109841	139288
4409	109870	139269
4410	109899	139248
4411	109926	139227
4412	109952	139203
4413	109980	139182
4414	110007	139159
4415	110033	139136
4416	110060	139114
4417	110087	139091
4418	110114	139069
4419	110142	139048
4420	110169	139026
4421	110196	139004
4422	110224	138983
4423	110251	138960
4424	110279	138939
4425	110307	138918
4426	110334	138896
4427	110361	138873
4428	110388	138852
4429	110415	138828
4430	110441	138805
4431	110468	138783
4432	110495	138760
4433	110523	138740
4434	110551	138719
4435	110578	138696
4436	110605	138673
4437	110632	138651
4438	110661	138632
4439	110690	138612
4440	110721	138595
4441	110748	138573
4442	110773	138547
4443	110800	138525
4444	110826	138501
4445	110853	138479
4446	110878	138454
4447	110904	138431
4448	110931	138408
4449	110957	138384
4450	110983	138361
4451	111008	138337
4452	111035	138314
4453	111061	138290
4454	111086	138265
4455	111113	138243
4456	111139	138219
4457	111165	138195
4458	111190	138171
4459	111216	138147
4460	111243	138124
4461	111267	138099
4462	111293	138076
4463	111319	138051
4464	111345	138028
4465	111371	138004
4466	111397	137981
4467	111423	137958
4468	111449	137934
4469	111476	137912
4470	111502	137887
4471	111529	137865
4472	111554	137840
4473	111580	137817
4474	111607	137794
4475	111633	137770
4476	111661	137749
4477	111688	137727
4478	111713	137702
4479	111737	137677
4480	111761	137650
4481	111786	137625
4482	111812	137601
4483	111837	137576
4484	111862	137552
4485	111888	137528
4486	111913	137503
4487	111938	137479
4488	111964	137454
4489	111989	137429
4490	112014	137405
4491	112039	137381
4492	112066	137357
4493	112091	137333
4494	112117	137310
4495	112143	137285
4496	112170	137263
4497	112196	137239
4498	112222	137215
4499	112248	137192
4500	112273	137167
4501	112299	137143
4502	112324	137119
4503	112350	137095
4504	112376	137072
4505	112401	137047
4506	112428	137024
4507	112453	137000
4508	112479	136976
4509	112504	136951
4510	112529	136926
4511	112553	136900
4512	112579	136876
4513	112604	136852
4514	112633	136831
4515	112661	136810
4516	112690	136790
4517	112715	136765
4518	112741	136741
4519	112767	136717
4520	112792	136693
4521	112817	136668
4522	112843	136644
4523	112868	136619
4524	112894	136595
4525	112919	136571
4526	112944	136546
4527	112970	136522
4528	112994	136496
4529	113019	136472
4530	113044	136446
4531	113070	136422
4532	113095	136398
4533	113121	136374
4534	113145	136348
4535	113172	136326
4536	113197	136301
4537	113223	136277
4538	113248	136252
4539	113273	136227
4540	113297	136201
4541	113322	136176
4542	113346	136150
4543	113372	136126
4544	113396	136100
4545	113422	136076
4546	113447	136052
4547	113472	136027
4548	113499	136004
4549	113524	135980
4550	113550	135955
4551	113574	135930
4552	113599	135905
4553	113626	135882
4554	113653	135860
4555	113679	135836
4556	113704	135811
4557	113728	135785
4558	113753	135760
4559	113777	135734
4560	113802	135710
4561	113828	135686
4562	113852	135659
4563	113875	135632
4564	113898	135605
4565	113923	135580
4566	113946	135552
4567	113969	135525
4568	113994	135500
4569	114018	135475
4570	114043	135450
4571	114067	135424
4572	114101	135409
4573	114126	135384
4574	114153	135361
4575	114177	135336
4576	114203	135312
4577	114227	135285
4578	114252	135261
4579	114275	135234
4580	114300	135209
4581	114324	135183
4582	114348	135157
4583	114372	135131
4584	114397	135106
4585	114423	135082
4586	114448	135057
4587	114473	135032
4588	114499	135008
4589	114524	134983
4590	114549	134959
4591	114574	134934
4592	114608	134919
4593	114636	134899
4594	114663	134875
4595	114687	134849
4596	114711	134823
4597	114735	134797
4598	114758	134771
4599	114785	134747
4600	114810	134722
4601	114834	134697
4602	114859	134672
4603	114884	134647
4604	114910	134623
4605	114934	134597
4606	114959	134573
4607	114984	134547
4608	115009	134523
4609	115034	134497
4610	115059	134473
4611	115084	134448
4612	115108	134422
4613	115133	134396
4614	115156	134370
4615	115179	134343
4616	115202	134316
4617	115226	134289
4618	115249	134262
4619	115275	134238
4620	115298	134211
4621	115322	134184
4622	115345	134157
4623	115369	134131
4624	115392	134104
4625	115414	134076
4626	115438	134050
4627	115461	134023
4628	115485	133996
4629	115507	133969
4630	115530	133941
4631	115554	133915
4632	115579	133890
4633	115606	133867
4634	115633	133845
4635	115661	133823
4636	115683	133796
4637	115705	133767
4638	115728	133740
4639	115750	133711
4640	115772	133683
4641	115794	133655
4642	115816	133626
4643	115838	133598
4644	115860	133570
4645	115884	133544
4646	115907	133516
4647	115930	133489
4648	115953	133462
4649	115977	133436
4650	116001	133410
4651	116024	133383
4652	116049	133358
4653	116073	133332
4654	116097	133306
4655	116120	133279
4656	116145	133254
4657	116169	133228
4658	116193	133202
4659	116217	133176
4660	116242	133150
4661	116264	133123
4662	116288	133096
4663	116313	133072
4664	116337	133045
4665	116361	133020
4666	116384	132993
4667	116409	132967
4668	116432	132940
4669	116456	132915
4670	116479	132887
4671	116502	132861
4672	116527	132835
4673	116550	132808
4674	116577	132785
4675	116604	132763
4676	116630	132740
4677	116656	132715
4678	116679	132688
4679	116704	132664
4680	116727	132637
4681	116751	132611
4682	116774	132584
4683	116798	132557
4684	116824	132533
4685	116846	132506
4686	116872	132482
4687	116895	132455
4688	116920	132430
4689	116943	132403
4690	116967	132377
4691	116991	132350
4692	117014	132323
4693	117037	132297
4694	117061	132270
4695	117087	132247
4696	117112	132222
4697	117136	132195
4698	117159	132168
4699	117184	132144
4700	117208	132118
4701	117234	132094
4702	117257	132067
4703	117281	132041
4704	117306	132016
4705	117331	131991
4706	117354	131965
4707	117379	131939
4708	117403	131913
4709	117427	131888
4710	117450	131860
4711	117475	131835
4712	117497	131808
4713	117520	131780
4714	117546	131756
4715	117571	131732
4716	117598	131709
4717	117623	131684
4718	117646	131657
4719	117667	131628
4720	117690	131601
4721	117713	131573
4722	117735	131545
4723	117756	131516
4724	117778	131488
4725	117800	131460
4726	117823	131432
4727	117845	131404
4728	117867	131376
4729	117889	131348
4730	117912	131320
4731	117934	131293
4732	117957	131266
4733	117980	131238
4734	118004	131212
4735	118026	131184
4736	118049	131157
4737	118073	131131
4738	118096	131105
4739	118120	131079
4740	118144	131052
4741	118168	131026
4742	118191	130999
4743	118214	130972
4744	118238	130946
4745	118260	130919
4746	118284	130893
4747	118308	130866
4748	118331	130839
4749	118354	130813
4750	118377	130785
4751	118401	130759
4752	118423	130732
4753	118447	130705
4754	118470	130678
4755	118493	130652
4756	118516	130624
4757	118541	130599
4758	118567	130575
4759	118591	130550
4760	118617	130526
4761	118640	130499
4762	118663	130472
4763	118686	130445
4764	118710	130419
4765	118734	130393
4766	118757	130366
4767	118781	130340
4768	118804	130313
4769	118828	130287
4770	118852	130261
4771	118875	130235
4772	118898	130208
4773	118921	130180
