iter	F1	CrossEntropy
5332	0.9710332415	0.1313438271
5333	0.9710332415	0.1313372031
5334	0.9710332415	0.1313290315
5335	0.9710332415	0.1313088324
5336	0.9710332415	0.1312943531
5337	0.9710332415	0.1312780276
5338	0.9710332415	0.1312715465
5339	0.9710332415	0.131264622
5340	0.9710332415	0.1312409367
5341	0.9710332415	0.131227015
5342	0.9710332415	0.1312165731
5343	0.9710332415	0.1312033475
5344	0.9710332415	0.1311902361
5345	0.9710332415	0.1311673978
5346	0.9710332415	0.1311591877
5347	0.9710332415	0.1311494149
5348	0.9710332415	0.1311355887
5349	0.9710332415	0.1311295255
5350	0.9710332415	0.1311115533
5351	0.9710332415	0.1310981399
5352	0.9710332415	0.1310878078
5353	0.9710332415	0.1310751853
5354	0.9710332415	0.1310649498
5355	0.9710332415	0.1310596406
5356	0.9710332415	0.1310490463
5357	0.9710332415	0.131036795
5358	0.9710332415	0.1310286533
5359	0.9710332415	0.1310084875
5360	0.9710332415	0.13099711
5361	0.9710332415	0.1309846685
5362	0.9709786277	0.1309725104
5363	0.9709786277	0.1309642663
5364	0.9710878614	0.1309474342
5365	0.9710878614	0.1309310111
5366	0.9710878614	0.1309216301
5367	0.9710878614	0.130903467
5368	0.9711424875	0.1308907202
5369	0.9711424875	0.130879378
5370	0.9710878614	0.1308607408
5371	0.9710878614	0.1308359464
5372	0.9711424875	0.1308264899
5373	0.9710878614	0.1308146198
5374	0.9710878614	0.1308073666
5375	0.9711424875	0.1307965272
5376	0.9711424875	0.1307896209
5377	0.9711424875	0.130763804
5378	0.9711424875	0.1307490756
5379	0.9711424875	0.1307478371
5380	0.9711424875	0.1307341835
5381	0.9711424875	0.1307207723
5382	0.9711971197	0.1307075661
5383	0.9711424875	0.1306923004
5384	0.9711424875	0.1306819013
5385	0.9711971197	0.1306706788
5386	0.9711971197	0.1306593518
5387	0.9711971197	0.1306470361
5388	0.9711971197	0.1306360289
5389	0.9711971197	0.1306280693
5390	0.9711971197	0.1306149976
5391	0.9711971197	0.1306019582
5392	0.9711424875	0.1305881243
5393	0.9711424875	0.1305742508
5394	0.9711424875	0.1305649128
5395	0.9711424875	0.1305560915
5396	0.9711424875	0.1305525532
5397	0.9711424875	0.1305463783
5398	0.9711424875	0.1305321315
5399	0.9711424875	0.1305260991
5400	0.9711424875	0.130500684
5401	0.9711424875	0.130489661
5402	0.9711424875	0.1304760527
5403	0.9711424875	0.1304611193
5404	0.9711424875	0.130450718
5405	0.9711424875	0.1304364733
5406	0.9711424875	0.1304145921
5407	0.9711424875	0.1303965332
5408	0.9711424875	0.1303794423
5409	0.9711424875	0.1303764481
5410	0.9711424875	0.1303601909
5411	0.9711424875	0.1303445774
5412	0.9711424875	0.130338508
5413	0.9711424875	0.130325718
5414	0.9711424875	0.1303031661
5415	0.9711424875	0.1302906346
5416	0.9711424875	0.1302830184
5417	0.9711424875	0.1302701533
5418	0.9711424875	0.130250543
5419	0.9711424875	0.1302362436
5420	0.9711424875	0.1302269394
5421	0.9711424875	0.1302139148
5422	0.9711424875	0.1302057528
5423	0.9711424875	0.1301981667
5424	0.9711424875	0.1301874082
5425	0.9711424875	0.1301685285
5426	0.9711424875	0.1301477044
5427	0.9711424875	0.1301376664
5428	0.9711424875	0.1301177468
5429	0.9711424875	0.1300987085
5430	0.9711424875	0.1300869068
5431	0.9711971197	0.1300702222
5432	0.9711971197	0.1300583652
5433	0.9711971197	0.1300448071
5434	0.9711971197	0.1300326413
5435	0.9711971197	0.1300201421
5436	0.9711971197	0.1300130989
5437	0.9711971197	0.1300033811
5438	0.9711971197	0.1299890257
5439	0.9711971197	0.1299759957
5440	0.9711971197	0.1299544766
5441	0.9711971197	0.1299424799
5442	0.9711971197	0.129932248
5443	0.9711971197	0.1299207666
5444	0.9711971197	0.1299093757
5445	0.9711971197	0.1298962451
5446	0.9711971197	0.1298893218
5447	0.9711971197	0.1298660727
5448	0.9711971197	0.1298559901
5449	0.9711971197	0.1298451697
5450	0.9712517581	0.129826428
5451	0.9712517581	0.1298178597
5452	0.9712517581	0.1298053091
5453	0.9712517581	0.1297977251
5454	0.9711971197	0.1297808952
5455	0.9712517581	0.129771928
5456	0.9712517581	0.1297445972
5457	0.9712517581	0.1297259948
5458	0.9712517581	0.1297174799
5459	0.9712517581	0.1297081371
5460	0.9712517581	0.1296963718
5461	0.9712517581	0.1296783789
5462	0.9712517581	0.1296616452
5463	0.9712517581	0.1296469882
5464	0.9712517581	0.1296429485
5465	0.9712517581	0.1296334688
5466	0.9712517581	0.1296238505
5467	0.9712517581	0.1296172139
5468	0.9712517581	0.1296082976
5469	0.9712517581	0.1295982744
5470	0.9712517581	0.1295800806
5471	0.9712517581	0.1295712142
5472	0.9712517581	0.1295599526
5473	0.9712517581	0.1295550619
5474	0.9712517581	0.1295434879
5475	0.9712517581	0.1295225551
5476	0.9712517581	0.1295080982
5477	0.9712517581	0.1294870379
5478	0.9712517581	0.1294781877
5479	0.9712517581	0.12946897
5480	0.9712517581	0.1294645198
5481	0.9712517581	0.129453929
5482	0.9712517581	0.1294429436
5483	0.9712517581	0.1294276461
5484	0.9712517581	0.1294103576
5485	0.9712517581	0.1293978806
5486	0.9712517581	0.1293843574
5487	0.9712517581	0.1293712311
5488	0.9712517581	0.1293568272
5489	0.9712517581	0.1293480852
5490	0.9712517581	0.1293218683
5491	0.9712517581	0.1293120326
5492	0.9712517581	0.1293001843
5493	0.9712517581	0.1292860573
5494	0.9712517581	0.1292710548
5495	0.9712517581	0.1292563979
5496	0.9712517581	0.1292451329
5497	0.9712517581	0.1292320598
5498	0.9712517581	0.1292171254
5499	0.9712517581	0.1292014589
5500	0.9712517581	0.1291820679
5501	0.9712517581	0.1291748723
5502	0.9712517581	0.1291660543
5503	0.9712517581	0.1291538309
5504	0.9712517581	0.1291430001
5505	0.9712517581	0.129128517
5506	0.9712517581	0.1291067342
5507	0.9712517581	0.1290890772
5508	0.9712517581	0.1290793043
5509	0.9712517581	0.1290688254
5510	0.9712517581	0.1290500999
5511	0.9712517581	0.1290304602
5512	0.9712517581	0.1290245496
5513	0.9712517581	0.1290117814
5514	0.9712517581	0.1290009558
5515	0.9712517581	0.1289788127
5516	0.9712517581	0.1289639495
5517	0.9712517581	0.1289398708
5518	0.9712517581	0.1289266285
5519	0.9712517581	0.1289141095
5520	0.9712517581	0.1289071486
5521	0.9712517581	0.1288969112
5522	0.9712517581	0.1288856717
5523	0.9712517581	0.1288688369
5524	0.9712517581	0.1288602848
5525	0.9712517581	0.1288484197
5526	0.9712517581	0.1288412912
5527	0.9712517581	0.1288306228
5528	0.9712517581	0.1288081819
5529	0.9712517581	0.1287866454
5530	0.9712517581	0.128768593
5531	0.9712517581	0.1287587783
5532	0.9712517581	0.1287372722
5533	0.9712517581	0.1287171412
5534	0.9712517581	0.128701881
5535	0.9712517581	0.1286862674
5536	0.9712517581	0.1286726311
5537	0.9712517581	0.128665215
5538	0.9712517581	0.1286509822
5539	0.9712517581	0.1286369897
5540	0.9712517581	0.1286256228
5541	0.9712517581	0.1286141058
5542	0.9712517581	0.1285888565
5543	0.9712517581	0.1285808
5544	0.9712517581	0.1285651565
5545	0.9712517581	0.1285510361
5546	0.9712517581	0.1285386577
5547	0.9712517581	0.1285323264
5548	0.9712517581	0.1285164333
5549	0.9712517581	0.1285013148
5550	0.9712517581	0.1284838658
5551	0.9712517581	0.1284707286
5552	0.9712517581	0.1284552943
5553	0.9712517581	0.1284435562
5554	0.9712517581	0.128426722
5555	0.9712517581	0.1284169161
5556	0.9712517581	0.1284053051
5557	0.9712517581	0.1283902322
5558	0.9712517581	0.1283686575
5559	0.9712517581	0.1283566751
5560	0.9712517581	0.1283420091
5561	0.9712517581	0.1283309999
5562	0.9712517581	0.1283091852
5563	0.9712517581	0.128299944
5564	0.9712517581	0.1282941436
5565	0.9712517581	0.128284254
5566	0.9712517581	0.1282684415
5567	0.9712517581	0.1282553654
5568	0.9712517581	0.1282390926
5569	0.9712517581	0.1282276917
5570	0.9712517581	0.1282148773
5571	0.9712517581	0.1282004456
5572	0.9713064026	0.1281867998
5573	0.9713064026	0.1281776954
5574	0.9713064026	0.128164948
5575	0.9713064026	0.1281557192
5576	0.9713064026	0.128146311
5577	0.9713064026	0.1281354448
5578	0.9713064026	0.1281294235
5579	0.9713064026	0.1281211154
5580	0.9713064026	0.1281097369
5581	0.9713064026	0.128097419
5582	0.9713064026	0.1280843311
5583	0.9713064026	0.1280716855
5584	0.9713064026	0.1280616946
5585	0.9713064026	0.1280516381
5586	0.9713064026	0.1280332694
5587	0.9713064026	0.1280184386
5588	0.9713064026	0.1280084938
5589	0.9713064026	0.1279985885
5590	0.9713064026	0.12799131
5591	0.9713064026	0.1279855002
5592	0.9713064026	0.1279778527
5593	0.9713064026	0.1279673921
5594	0.9713064026	0.1279561348
5595	0.9713064026	0.127945328
5596	0.9713064026	0.1279314858
5597	0.9713064026	0.1279255457
5598	0.9713064026	0.1279134185
5599	0.9713064026	0.1278932687
5600	0.9713064026	0.1278853572
5601	0.9713064026	0.1278602681
5602	0.9713064026	0.1278517967
5603	0.9713064026	0.1278361239
5604	0.9713064026	0.1278311499
5605	0.9713064026	0.1278248954
5606	0.9713064026	0.127802518
5607	0.9713064026	0.1277962622
5608	0.9713064026	0.1277827343
5609	0.9713064026	0.1277680824
5610	0.9713064026	0.1277627797
5611	0.9713064026	0.1277522511
5612	0.9713064026	0.1277464846
5613	0.9713064026	0.1277399548
5614	0.9713064026	0.1277231898
5615	0.9713064026	0.1277124664
5616	0.9713064026	0.1276978022
5617	0.9713064026	0.1276881032
5618	0.9713610533	0.1276747071
5619	0.9713610533	0.1276690797
5620	0.9713610533	0.1276531001
5621	0.9713610533	0.127642905
5622	0.9713610533	0.1276375449
5623	0.9713610533	0.1276234894
5624	0.9713610533	0.1276063697
5625	0.9713610533	0.1275959198
5626	0.9713610533	0.1275864613
5627	0.9713610533	0.1275760453
5628	0.9713064026	0.1275564025
5629	0.9713064026	0.1275498071
5630	0.9713064026	0.127540742
5631	0.9713064026	0.1275272213
5632	0.9713064026	0.1275124078
5633	0.9713064026	0.1275054897
5634	0.9713064026	0.1274955094
5635	0.9713064026	0.1274781984
5636	0.9713064026	0.1274496744
5637	0.9713064026	0.1274384597
5638	0.9713064026	0.1274293718
5639	0.9713064026	0.1274201946
5640	0.9713064026	0.1274097671
5641	0.9713064026	0.127405341
5642	0.9713064026	0.1273921145
5643	0.9713064026	0.127384871
5644	0.9713064026	0.1273728357
5645	0.9713064026	0.127365777
5646	0.9713064026	0.1273511874
5647	0.9713064026	0.127328709
5648	0.9713064026	0.1273131413
5649	0.9713064026	0.1273062627
5650	0.9713064026	0.1272980913
5651	0.9713064026	0.1272905839
5652	0.9713064026	0.1272705802
5653	0.9713064026	0.1272608056
5654	0.9713064026	0.1272488483
5655	0.9713064026	0.1272394876
5656	0.9713064026	0.1272298473
5657	0.9713064026	0.1272171772
5658	0.9713064026	0.1272103364
5659	0.9713064026	0.1271919258
5660	0.9713064026	0.1271837384
5661	0.9713064026	0.1271774032
5662	0.9713064026	0.1271713636
5663	0.9713064026	0.1271573389
5664	0.9713064026	0.1271520331
5665	0.9713064026	0.1271413441
5666	0.9713064026	0.1271301483
5667	0.9713064026	0.1271201942
5668	0.9713064026	0.1271076241
5669	0.9713064026	0.1271016052
5670	0.9713064026	0.1270863778
5671	0.9713064026	0.1270787912
5672	0.9713064026	0.1270723029
5673	0.9713064026	0.1270567511
5674	0.9713064026	0.1270466705
5675	0.9713064026	0.1270375569
5676	0.9713064026	0.1270236424
5677	0.9713610533	0.1270106145
5678	0.9713610533	0.1269961886
5679	0.9713610533	0.1269953658
5680	0.9713064026	0.1269814387
5681	0.9713064026	0.1269650096
5682	0.9713610533	0.126947064
5683	0.9713610533	0.1269406331
5684	0.9713610533	0.1269326428
5685	0.9713610533	0.1269203769
5686	0.9713610533	0.1269095727
5687	0.9713610533	0.1268962833
5688	0.9713610533	0.1268810481
5689	0.9713610533	0.1268749957
5690	0.9713610533	0.1268615489
5691	0.9714157101	0.1268422121
5692	0.9714157101	0.12682731
5693	0.9714157101	0.1268157564
5694	0.9714157101	0.1268027302
5695	0.9714157101	0.1267952845
5696	0.9714157101	0.1267897558
5697	0.9714157101	0.1267773592
5698	0.9714157101	0.126768989
5699	0.9714157101	0.1267557602
5700	0.9714157101	0.1267455039
5701	0.9714157101	0.1267316912
5702	0.9714157101	0.1267178099
5703	0.9714157101	0.1266996018
5704	0.9714157101	0.126685084
5705	0.9714157101	0.1266773309
5706	0.9714157101	0.1266650137
5707	0.9714157101	0.1266576829
5708	0.9714157101	0.1266454774
5709	0.9714157101	0.1266305157
5710	0.9714157101	0.1266218364
5711	0.9714157101	0.1266061863
5712	0.9714157101	0.1265983074
5713	0.9714157101	0.1265784087
5714	0.9714157101	0.1265635776
5715	0.9714157101	0.1265535106
5716	0.9714157101	0.1265423757
5717	0.9714157101	0.1265290627
5718	0.9714157101	0.1265183935
5719	0.9714703731	0.1265033451
5720	0.9714703731	0.1264952726
5721	0.9714703731	0.1264862901
5722	0.9714703731	0.1264810186
5723	0.9714703731	0.1264711628
5724	0.9714703731	0.1264569583
5725	0.9714703731	0.1264475991
5726	0.9714703731	0.1264284214
5727	0.9714703731	0.1264226317
5728	0.9714703731	0.1264066273
5729	0.9714703731	0.1263909497
5730	0.9714703731	0.1263813656
5731	0.9714703731	0.1263618378
5732	0.9714703731	0.1263463823
5733	0.9714703731	0.1263366374
5734	0.9714703731	0.1263353527
5735	0.9714703731	0.126322893
5736	0.9714703731	0.1263140505
5737	0.9714703731	0.1263028957
5738	0.9714703731	0.1262899238
5739	0.9714703731	0.1262834803
5740	0.9714703731	0.1262688842
5741	0.9714703731	0.1262633529
5742	0.9714703731	0.1262546873
5743	0.9714703731	0.1262393984
5744	0.9714703731	0.1262247397
5745	0.9714703731	0.1262152126
5746	0.9714703731	0.1262046511
5747	0.9714703731	0.1261931043
5748	0.9714703731	0.1261785464
5749	0.9714703731	0.1261643335
5750	0.9715250422	0.1261543154
5751	0.9715250422	0.1261411481
5752	0.9715250422	0.1261334372
5753	0.9715250422	0.1261255006
5754	0.9715797175	0.1261174487
5755	0.9715797175	0.1261079865
5756	0.9715797175	0.1261004892
5757	0.9715797175	0.1260922037
5758	0.9715797175	0.1260815143
5759	0.9715797175	0.1260743746
5760	0.9715797175	0.1260628805
5761	0.9715797175	0.1260571801
5762	0.9715797175	0.1260443801
5763	0.9715797175	0.1260336643
5764	0.9715797175	0.1260252066
5765	0.9715797175	0.1260148046
5766	0.9715797175	0.1260048222
5767	0.9715797175	0.1259987207
5768	0.9715797175	0.1259916961
5769	0.9715797175	0.1259873455
5770	0.9715797175	0.1259775103
5771	0.9715797175	0.1259735517
5772	0.9715797175	0.1259645066
5773	0.9715797175	0.1259475931
5774	0.9715797175	0.1259421034
5775	0.9715797175	0.125928194
5776	0.9715797175	0.1259158536
5777	0.9715797175	0.1259029259
5778	0.9715797175	0.1258979627
5779	0.9715797175	0.1258872967
5780	0.9715797175	0.1258733901
5781	0.9715797175	0.1258662588
5782	0.9715797175	0.1258507612
5783	0.9715797175	0.1258431098
5784	0.9715797175	0.1258358065
5785	0.9715797175	0.1258240546
5786	0.9715797175	0.1258025691
5787	0.9715797175	0.1257832968
5788	0.9715797175	0.1257717002
5789	0.9715797175	0.1257642346
5790	0.9715797175	0.1257598111
5791	0.9715797175	0.1257526772
5792	0.9715797175	0.1257395082
5793	0.9715797175	0.1257263398
5794	0.9715797175	0.1257123491
5795	0.9715797175	0.1256924255
5796	0.9715797175	0.1256829423
5797	0.9715797175	0.1256656041
5798	0.9715797175	0.125657173
5799	0.9715797175	0.1256512935
5800	0.9715797175	0.1256448167
5801	0.9715797175	0.1256391073
5802	0.9715797175	0.1256225196
5803	0.9715797175	0.1256049902
5804	0.9715797175	0.1255898005
5805	0.9715797175	0.1255816742
5806	0.9715797175	0.1255706488
5807	0.9716343989	0.1255587286
5808	0.9716343989	0.1255395502
5809	0.9716343989	0.1255263539
5810	0.9716343989	0.1255162382
5811	0.9716343989	0.1255053336
5812	0.9716343989	0.1254924487
5813	0.9716343989	0.1254838227
5814	0.9716343989	0.1254761208
5815	0.9716343989	0.1254544274
5816	0.9716343989	0.1254457382
5817	0.9716343989	0.1254256033
5818	0.9716343989	0.1254024998
5819	0.9716343989	0.1253942265
5820	0.9716343989	0.1253729549
5821	0.9716343989	0.1253582001
5822	0.9716343989	0.1253539945
5823	0.9716343989	0.1253476229
5824	0.9716343989	0.1253351268
5825	0.9716343989	0.1253218858
5826	0.9716343989	0.1253134588
5827	0.9716343989	0.1252998569
5828	0.9716343989	0.1252887507
5829	0.9716343989	0.1252649803
5830	0.9716343989	0.1252533194
5831	0.9716343989	0.1252336312
5832	0.9716343989	0.125222254
5833	0.9716343989	0.1252140948
5834	0.9716343989	0.1251975805
5835	0.9716343989	0.1251815294
5836	0.9716343989	0.125173678
5837	0.9716343989	0.1251565792
5838	0.9716343989	0.1251434287
5839	0.9716343989	0.1251316393
5840	0.9716343989	0.1251114213
5841	0.9716343989	0.1250952706
5842	0.9716343989	0.1250840989
5843	0.9716343989	0.1250772062
5844	0.9716343989	0.125069677
5845	0.9716343989	0.1250597662
5846	0.9716343989	0.1250433556
5847	0.9716343989	0.1250295274
5848	0.9716343989	0.1250210076
5849	0.9716343989	0.125013141
5850	0.9716343989	0.1250060183
5851	0.9716343989	0.125000099
5852	0.9716343989	0.1249879081
5853	0.9716343989	0.1249842662
5854	0.9716343989	0.1249636386
5855	0.9717437803	0.1249492759
5856	0.9717437803	0.1249381399
5857	0.9717437803	0.1249178539
5858	0.9717437803	0.1249075941
5859	0.9717437803	0.1248995215
5860	0.9717437803	0.124878719
5861	0.9717437803	0.1248709901
5862	0.9717437803	0.1248539709
5863	0.9717437803	0.1248447546
5864	0.9717437803	0.1248246401
5865	0.9717437803	0.1248085832
5866	0.9717437803	0.12479762
5867	0.9717437803	0.1247863048
5868	0.9717437803	0.1247831726
5869	0.9717437803	0.1247729184
5870	0.9717984802	0.1247658057
5871	0.9717984802	0.1247593698
5872	0.9717984802	0.1247487681
5873	0.9717984802	0.1247369073
5874	0.9717984802	0.124722899
5875	0.9717984802	0.1247106833
5876	0.9717984802	0.1246985664
5877	0.9717984802	0.1246962532
5878	0.9717984802	0.1246851972
5879	0.9717984802	0.1246759397
5880	0.9718531862	0.1246582392
5881	0.9718531862	0.1246467345
5882	0.9718531862	0.1246345447
5883	0.9718531862	0.1246310685
5884	0.9718531862	0.1246279679
5885	0.9718531862	0.1246182562
5886	0.9718531862	0.1246068196
5887	0.9718531862	0.1245978059
5888	0.9718531862	0.1245872209
5889	0.9718531862	0.1245800757
5890	0.9718531862	0.124569941
5891	0.9718531862	0.1245557778
5892	0.9718531862	0.1245438531
5893	0.9718531862	0.124537094
5894	0.9718531862	0.1245286635
5895	0.9718531862	0.1245166906
5896	0.9718531862	0.1245095858
5897	0.9718531862	0.1245074625
5898	0.9718531862	0.1244969453
5899	0.9718531862	0.1244828608
5900	0.9718531862	0.1244732701
5901	0.9718531862	0.1244680046
5902	0.9718531862	0.1244518352
5903	0.9718531862	0.1244460921
5904	0.9718531862	0.1244408687
5905	0.9718531862	0.1244296707
5906	0.9718531862	0.1244132055
5907	0.9718531862	0.1243984085
5908	0.9718531862	0.1243837678
5909	0.9718531862	0.1243621715
5910	0.9719078984	0.1243501736
5911	0.9719078984	0.1243402297
5912	0.9719078984	0.1243319714
5913	0.9719078984	0.1243184114
5914	0.9719078984	0.1243074158
5915	0.9719078984	0.1242956536
5916	0.9719078984	0.1242878607
5917	0.9719078984	0.1242791038
5918	0.9719078984	0.1242697998
5919	0.9719078984	0.1242605134
5920	0.9719078984	0.1242471409
5921	0.9719078984	0.1242399089
5922	0.9719078984	0.1242300484
5923	0.9719078984	0.1242146357
5924	0.9719078984	0.1242069965
5925	0.9719078984	0.1241994665
5926	0.9719078984	0.1241911366
5927	0.9719078984	0.1241833912
5928	0.9719078984	0.124171766
5929	0.9719626168	0.1241595608
5930	0.9719626168	0.1241586828
5931	0.9719626168	0.1241475042
5932	0.9719626168	0.1241352097
5933	0.9719626168	0.1241251114
5934	0.9719626168	0.1241140063
5935	0.9719626168	0.1240987952
5936	0.9719626168	0.1240936531
5937	0.9719626168	0.1240811909
5938	0.9719626168	0.124076345
5939	0.9719626168	0.1240623416
5940	0.9719626168	0.1240423328
5941	0.9719626168	0.1240392142
5942	0.9719626168	0.1240280599
5943	0.9719626168	0.1240194173
5944	0.9719626168	0.1240075771
5945	0.9720173414	0.1239974212
5946	0.9720173414	0.1239852469
5947	0.9720173414	0.1239781506
5948	0.9720173414	0.1239731569
5949	0.9720173414	0.1239561906
5950	0.9720173414	0.123949496
5951	0.9720173414	0.1239413226
5952	0.9720173414	0.1239348029
5953	0.9720173414	0.1239309391
5954	0.9720173414	0.1239258828
5955	0.9720173414	0.1239114241
5956	0.9720173414	0.1238959647
5957	0.9720173414	0.1238825064
5958	0.9720173414	0.1238718323
5959	0.9720173414	0.123862222
5960	0.9720173414	0.1238459734
5961	0.9720173414	0.1238374681
5962	0.9720173414	0.1238332328
5963	0.9720173414	0.1238191701
5964	0.9720173414	0.1238078526
5965	0.9720173414	0.1237988623
5966	0.9720173414	0.123792705
5967	0.9720173414	0.1237838415
5968	0.9720173414	0.1237750364
5969	0.9720173414	0.123763945
5970	0.9720173414	0.1237573531
5971	0.9720173414	0.1237518109
5972	0.9720720721	0.123743452
5973	0.9720720721	0.1237357993
5974	0.9720720721	0.1237199085
5975	0.9720720721	0.1237052195
5976	0.9720720721	0.1236840644
5977	0.9720720721	0.1236755452
5978	0.9720720721	0.1236624716
5979	0.9721268089	0.1236476424
5980	0.9721268089	0.1236442796
5981	0.9721268089	0.1236392566
5982	0.9721268089	0.1236342754
5983	0.9721268089	0.123629942
5984	0.9721268089	0.1236221753
5985	0.9721268089	0.1236077902
5986	0.9721268089	0.1235921908
5987	0.9721268089	0.1235832809
5988	0.9721268089	0.1235707827
5989	0.9721268089	0.1235617906
5990	0.9720720721	0.1235478755
5991	0.9721268089	0.1235330874
5992	0.9720720721	0.1235221144
5993	0.9720720721	0.1235113721
5994	0.9721268089	0.1234944868
5995	0.9721268089	0.1234916439
5996	0.9721268089	0.12347131
5997	0.972181552	0.1234652169
5998	0.972181552	0.1234515836
5999	0.972181552	0.1234415052
6000	0.972181552	0.1234325702
6001	0.972181552	0.1234179237
6002	0.972181552	0.1234063298
6003	0.972181552	0.1233956657
6004	0.972181552	0.1233859423
6005	0.972181552	0.1233756961
6006	0.972181552	0.1233674113
6007	0.972181552	0.1233608559
6008	0.972181552	0.1233438109
6009	0.972181552	0.1233368798
6010	0.9721268089	0.1233244954
6011	0.972181552	0.1233189933
6012	0.972181552	0.1233071463
6013	0.9721268089	0.1232994056
6014	0.9721268089	0.1232908953
6015	0.9721268089	0.1232817509
6016	0.9721268089	0.1232679717
6017	0.9721268089	0.1232609613
6018	0.9721268089	0.1232517552
6019	0.9721268089	0.1232381706
6020	0.9721268089	0.1232264549
6021	0.9721268089	0.123217227
6022	0.972181552	0.1232107356
6023	0.972181552	0.1232021022
6024	0.972181552	0.1231959034
6025	0.972181552	0.1231849312
6026	0.9721268089	0.1231749301
6027	0.9721268089	0.1231604456
6028	0.9721268089	0.1231475356
6029	0.9721268089	0.1231382003
6030	0.9721268089	0.1231278939
6031	0.9721268089	0.1231088406
6032	0.972181552	0.1230951053
6033	0.9721268089	0.1230801876
6034	0.972181552	0.1230752527
6035	0.9721268089	0.1230668588
6036	0.9722363012	0.1230626462
6037	0.972181552	0.1230428404
6038	0.972181552	0.1230383154
6039	0.972181552	0.1230276048
6040	0.9722910565	0.1230164363
6041	0.9722363012	0.1230076307
6042	0.9722363012	0.1230016286
6043	0.9722363012	0.1229867503
6044	0.9722910565	0.1229744943
6045	0.9722910565	0.1229651337
6046	0.9722910565	0.1229585185
6047	0.9722910565	0.1229464952
6048	0.9723458181	0.1229306046
6049	0.9723458181	0.1229286102
6050	0.9723458181	0.1229172154
6051	0.9722910565	0.1229060805
6052	0.9722910565	0.1229001618
6053	0.9722910565	0.1228870696
6054	0.9722910565	0.1228721511
6055	0.9723458181	0.1228622433
6056	0.9722910565	0.1228465402
6057	0.9722910565	0.122839333
6058	0.9722910565	0.1228250569
6059	0.9722910565	0.1228163238
6060	0.9722910565	0.1228105221
6061	0.9722910565	0.1227946236
6062	0.9722910565	0.1227861395
6063	0.9722910565	0.1227672112
6064	0.9722910565	0.1227545881
6065	0.9722910565	0.1227522189
6066	0.9722363012	0.1227416641
6067	0.9722363012	0.1227317628
6068	0.9722910565	0.1227200018
6069	0.9722910565	0.1227127719
6070	0.9722910565	0.1226972378
6071	0.9723458181	0.1226861831
6072	0.9724005858	0.1226704057
6073	0.9724005858	0.1226568883
6074	0.9724005858	0.1226474713
6075	0.9724005858	0.1226428147
6076	0.9724005858	0.1226369283
6077	0.9724005858	0.1226283872
6078	0.9723458181	0.1226151293
6079	0.9723458181	0.1226049161
6080	0.9723458181	0.1225998206
6081	0.9723458181	0.1225898083
6082	0.9723458181	0.122582041
6083	0.9723458181	0.1225723219
6084	0.9723458181	0.1225616956
6085	0.9723458181	0.1225542119
6086	0.9723458181	0.1225461008
6087	0.9723458181	0.1225377599
6088	0.9723458181	0.122516656
6089	0.9723458181	0.1225043149
6090	0.9723458181	0.1224888927
6091	0.9723458181	0.1224811979
6092	0.9724005858	0.1224647511
6093	0.9723458181	0.1224445576
6094	0.9723458181	0.1224324734
6095	0.9724005858	0.1224170462
6096	0.9724005858	0.1223998048
6097	0.9723458181	0.1223873806
6098	0.9724005858	0.1223807481
6099	0.9724005858	0.1223698499
6100	0.9724005858	0.1223632821
6101	0.9724005858	0.1223579991
6102	0.9724005858	0.1223417235
6103	0.9724005858	0.122336709
6104	0.9723458181	0.1223204242
6105	0.9723458181	0.1223079661
6106	0.9723458181	0.1223006408
6107	0.9724005858	0.1222879526
6108	0.9724005858	0.1222799992
6109	0.9724005858	0.1222760711
6110	0.9724005858	0.1222598936
6111	0.9724005858	0.1222528882
6112	0.9724005858	0.1222400071
6113	0.9723458181	0.1222280821
6114	0.9723458181	0.1222203005
6115	0.9723458181	0.1222095502
6116	0.9723458181	0.1221987627
6117	0.9724005858	0.1221881003
6118	0.9724005858	0.1221766477
6119	0.9723458181	0.1221660731
6120	0.9723458181	0.122160575
6121	0.9723458181	0.1221495669
6122	0.9724005858	0.1221294361
6123	0.9724005858	0.122119671
6124	0.9724005858	0.1221170093
6125	0.9724005858	0.1221117416
6126	0.9724005858	0.1220973069
6127	0.9724005858	0.1220897795
6128	0.9724005858	0.122077581
6129	0.9724005858	0.1220621465
6130	0.9724005858	0.1220599939
6131	0.9723458181	0.1220437947
6132	0.9724005858	0.1220328182
6133	0.9724005858	0.1220257328
6134	0.9724005858	0.1220170399
6135	0.9724005858	0.122000887
6136	0.9724005858	0.1219947613
6137	0.9724005858	0.1219838434
6138	0.9724005858	0.121971024
6139	0.9724005858	0.1219638161
6140	0.9724005858	0.1219525741
6141	0.9723458181	0.1219481139
6142	0.9724005858	0.1219358617
6143	0.9724005858	0.1219193866
6144	0.9724005858	0.1219066611
6145	0.9724553597	0.1219005012
6146	0.9724553597	0.1218930474
6147	0.9724553597	0.121885412
6148	0.9724553597	0.1218750704
6149	0.9724005858	0.1218657634
6150	0.9724005858	0.1218620767
6151	0.9724005858	0.1218481479
6152	0.9724005858	0.1218443288
6153	0.9724005858	0.1218340059
6154	0.9724005858	0.1218203523
6155	0.9724005858	0.1218150704
6156	0.9724005858	0.1218042536
6157	0.9724005858	0.1217951549
6158	0.9723458181	0.1217844941
6159	0.9723458181	0.1217704077
